阿烈央卫,#genre#
西林综合,rtmp://live.gxxw.cn/gx/xilin
都安综合,rtmp://live.gxrb.com.cn/gx/duan
都安综合,rtmp://live.gxxw.cn/gx/duan
钦州综合,http://stream.gxqzxw.com/qztv/zhhd/live.m3u8
钦州公共,http://stream.gxqzxw.com/qztv02/gghd/live.m3u8
隆林综合,rtmp://live.gxrb.com.cn/gx/longlin
靖西综合,rtmp://live.gxrb.com.cn/gx/jingxi
靖西综合,rtmp://live.gxxw.cn/gx/jingxi
北海新闻综合,http://media.lzqp.com:4022/udp/239.81.0.154:4056
百色综合,http://media.lzqp.com:4022/udp/239.81.0.149:4056
百色综合,http://media.lzqp.com:4022/udp/239.81.0.150:4056
防城港新闻综合,http://media.lzqp.com:4022/udp/239.81.0.151:4056
崇左综合,http://media.lzqp.com:4022/udp/239.81.0.218:4056
贺州综合,http://media.lzqp.com:4022/udp/239.81.0.163:4056
钦州综合,http://media.lzqp.com:4022/udp/239.81.0.164:4056
梧州新闻综合,http://media.lzqp.com:4022/udp/239.81.0.176:4056
柳州新闻综合,http://media.lzqp.com:4022/udp/239.81.0.175:4056
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8
来宾新闻,http://zb.gxlbamc.com:1935/live/xwhc.stream/playlist.m3u8



黑莓电影,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225740/index.m3u8?servicetype=1
黑莓动画,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225710/index.m3u8?servicetype=1
哒啵赛事,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225760/index.m3u8?servicetype=1
哒啵电竞,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225880/index.m3u8?servicetype=1
睛彩竞技,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225972/index.m3u8?servicetype=1
睛彩篮球,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225961/index.m3u8?servicetype=1
睛彩青少,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226055/index.m3u8?servicetype=1
睛彩广场舞,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226326/index.m3u8?servicetype=1
古装剧场,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225706/index.m3u8?servicetype=1
动作电影,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225703/index.m3u8?servicetype=1
军旅剧场,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225727/index.m3u8?servicetype=1
家庭剧场,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225743/index.m3u8?servicetype=1
惊悚悬疑,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225746/index.m3u8?servicetype=1
热播精选,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225763/index.m3u8?servicetype=1
精品综合,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225733/index.m3u8?servicetype=1
爱情喜剧,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225698/index.m3u8?servicetype=1
精品大剧,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225737/index.m3u8?servicetype=1
中国功夫,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225690/index.m3u8?servicetype=1
金牌综艺,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225755/index.m3u8?servicetype=1
军事评论,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225749/index.m3u8?servicetype=1
农业致富,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225687/index.m3u8?servicetype=1
精品纪录,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225681/index.m3u8?servicetype=1
怡伴健康,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225684/index.m3u8?servicetype=1
精品体育,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225724/index.m3u8?servicetype=1
潮妈辣婆,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225709/index.m3u8?servicetype=1
炫舞未来,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225973/index.m3u8?servicetype=1













新疆地区,#genre#
克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
五师综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五师双河,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
五家渠综合频道,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
克拉玛依影视剧场,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b/playlist.m3u8
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711.flv
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711/playlist.m3u8
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44.flv
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44/playlist.m3u8
塔城一套,http://218.84.35.38:3000/m3u8/live/tctv-1/index.m3u8
塔城二套,http://218.84.35.38:3000/m3u8/live/tctv-2/index.m3u8
塔城三套,http://218.84.35.38:3000/m3u8/live/tctv-3/index.m3u8
布尔津汉语综合,https://st-video.xjmty.com/fs/livedit/6fc961a3e0f06313/c9338510613c6394.m3u8
布尔津哈语综合,https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8
阜康新闻综合,http://120.69.17.15:50002/live/test1.m3u8
福海维语综合,http://222.81.86.42:8060/hls/ch4/ch4.m3u8
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
兵团五师双河影视,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8
可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
新疆伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆伊犁经济法制,http://110.153.180.106:55555/out_1/index.m3u8
新疆可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
新疆克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
新疆克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
新疆克拉玛依影院,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
新疆可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆巴音郭楞州1,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
新疆巴音郭楞州2,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
新疆巴音郭楞州3,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
新疆巴音郭楞州4,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
双河综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五家渠综合,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
和田综合,http://livehtrmt.chinamcache.com/live/htzb1.m3u8?txSecret=2efa149b9b51399cddb510ee38ec477d&txTime=6631F764
和田维语综合,http://livehtrmt.chinamcache.com/live/htzb4.m3u8?txSecret=2e647e4346e83356f25c91bb17079819&txTime=6631F764
和田影视,http://livehtrmt.chinamcache.com/live/htzb2.m3u8?txSecret=9669dd78bd27d6b2218d74c386c52fc7&txTime=6631F764
和田维语影视,http://livehtrmt.chinamcache.com/live/htzb3.m3u8?txSecret=049b5e3cb4e70b1931e02eeba33ed6a5&txTime=6631F764
新疆伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
新疆伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆伊犁经济法制,http://110.153.180.106:55555/out_1/index.m3u8
新疆可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
新疆克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
新疆克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
新疆克拉玛依影院,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
新疆可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆巴音郭楞州1,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
新疆巴音郭楞州2,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
新疆巴音郭楞州3,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
新疆巴音郭楞州4,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
双河综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五家渠综合,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
和田综合,http://livehtrmt.chinamcache.com/live/htzb1.m3u8?txSecret=2efa149b9b51399cddb510ee38ec477d&txTime=6631F764
和田维语综合,http://livehtrmt.chinamcache.com/live/htzb4.m3u8?txSecret=2e647e4346e83356f25c91bb17079819&txTime=6631F764
和田影视,http://livehtrmt.chinamcache.com/live/htzb2.m3u8?txSecret=9669dd78bd27d6b2218d74c386c52fc7&txTime=6631F764
和田维语影视,http://livehtrmt.chinamcache.com/live/htzb3.m3u8?txSecret=049b5e3cb4e70b1931e02eeba33ed6a5&txTime=6631F764
哈密1,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv 
哈密2,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711.flv
哈密3,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44.flv
新疆伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
新疆伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆伊犁经济法制,http://110.153.180.106:55555/out_1/index.m3u8
新疆可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
新疆克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
新疆克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
新疆克拉玛依影院,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
新疆可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆巴音郭楞州1,http://file.loulannews.cn/nmip-media/channellive/channel101476/playlist.m3u8
新疆巴音郭楞州2,http://file.loulannews.cn/nmip-media/channellive/channel102433/playlist.m3u8
新疆巴音郭楞州3,http://file.loulannews.cn/nmip-media/channellive/channel103824/playlist.m3u8
新疆巴音郭楞州4,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
双河综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五家渠综合,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
和田综合,http://livehtrmt.chinamcache.com/live/htzb1.m3u8?txSecret=2efa149b9b51399cddb510ee38ec477d&txTime=6631F764
和田维语综合,http://livehtrmt.chinamcache.com/live/htzb4.m3u8?txSecret=2e647e4346e83356f25c91bb17079819&txTime=6631F764
和田影视,http://livehtrmt.chinamcache.com/live/htzb2.m3u8?txSecret=9669dd78bd27d6b2218d74c386c52fc7&txTime=6631F764
和田维语影视,http://livehtrmt.chinamcache.com/live/htzb3.m3u8?txSecret=049b5e3cb4e70b1931e02eeba33ed6a5&txTime=6631F764
哈密1,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv 
哈密2,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711.flv
哈密3,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44.flv
塔城1,http://218.84.35.38:3000/m3u8/live/tctv-1/index.m3u8 
塔城2,http://218.84.35.38:3000/m3u8/live/tctv-2/index.m3u8 
布尔津1,https://st-video.xjmty.com/fs/livedit/6fc961a3e0f06313/c9338510613c6394.m3u8
布尔津2,https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8 
阜康,http://120.69.17.15:50002/live/test1.m3u8 
吉木萨尔,http://218.31.201.189:9000/shiping1/prog_index.m3u8
五师,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8 
七师,https://liveout.btzx.com.cn/ybtkau/078syl.m3u8 
八师石河子,http://124.88.144.73:1935/live/xwzh/playlist.m3u8 
奎屯,http://218.84.12.186:8001/hls/main/playlist.m3u8
奇台,http://117.146.76.46:9090/stream1/m2e2000.m3u8
呼图壁,http://222.80.186.118:8088/live/video.m3u8 
四川地区,#genre#


四川经济,http://183.221.92.176:50080/hls/18/index.m3u8 
成都1,http://183.221.92.176:50080/hls/21/index.m3u8 
成都2,http://183.221.92.176:50080/hls/22/index.m3u8
乐山文旅,http://pwpull.leshan.cn/live/216e177701911000eb46902c00000000.flv
西昌,http://xcfb.screx.com.cn:18085/hlsnew1/channel1.m3u8
雅安文化,https://play.yunxya.com/channellive/whsh.m3u8
雅安新闻,https://play.yunxya.com/channellive/xinwen.m3u8
阆中,https://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8
达州新闻综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
达州文化生活,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
达州通川频道,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
泸州科教生活,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
昭觉,http://dcpull.sctvcloud.com/live/4bb3c2bd01881000e843b73a00000000/playlist.m3u8 
德格,http://tv.drs.ganzitv.com:8100/channellive/dege.flv 
宝兴,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8
汉源,https://m3u8channel-hy.yunxya.com/nmip-media/channellive/channel104355/playlist.m3u8 
名山综合频道,https://m3u8channel-ms.yunxya.com/nmip-media/channellive/channel100249/playlist.m3u8 
石棉综合频道,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8 
天全新闻频道,https://m3u8channel-tq.yunxya.com/nmip-media/channellive/channel100634/playlist.m3u8
荥经,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8
南江,http://36903.hlsplay.aodianyun.com/tv_radio_36903/tv_channel_1670.m3u8?auth_key=4842409639-0-0-319d3d61d27f502f5b5f0f76e7fa6874&extra_key=YptbuuU4ni8OBTztr__wTSm-QnJOZeFyY8K0svzHJXyx8i_Bwwirqaews6N1gr-_4uVfOgbaOHwbH5u3_SrH4tTfxj9Nq7Az5LOT0a8C2sHIKSmLBEAoz4lSxmsINvTeQ5QF1ngz-OYrciPm27dkyEEQdzEUxwSVphOF99qfQFU 
平昌,http://dcpull.sctvcloud.com/live/9d774482018e1000fec02f9500000000/playlist.m3u8 
通江,http://dcpull.sctvcloud.com/live/04ea69fa018910006ae9ef0600000000/playlist.m3u8 
犍为,http://p8.vzan.com/slowlive/230559508552681163/live.m3u8
峨眉山,https://embl.emsyd.jrem.cn/dsfdsfdsfdsfsfdshfgj/wwdsfdgd.m3u8?auth_key=1718610605-0-0-23887de4a278cb108ba8936de20eb854 
金河口,http://pili-live-hls.227.i2863.com/i2863-227/live_227_687291.m3u8
邻水,http://38.75.136.137:82/live1/scy.m3u8?id=scgals1&usign=93AynXLPWngxAwDWteZS7g
武胜,http://38.75.136.137:82/live1/scy.m3u8?id=scgaws1&usign=93AynXLPWngxAwDWteZS7g
安州,http://38.75.136.137:82/live1/scy.m3u8?id=scmyaz1&usign=93AynXLPWngxAwDWteZS7g
平武,http://38.75.136.137:82/live1/scy.m3u8?id=scmypw1&usign=93AynXLPWngxAwDWteZS7g
梓潼,http://38.75.136.137:82/live1/scy.m3u8?id=scmyzt1&usign=93AynXLPWngxAwDWteZS7g
洪雅,https://dg1sy-livehls.migucloud.com/live/TIMV9AKA_C0/playlist.m3u8 
彭山,https://play.psrmt.cn:443/live/ZYADBGLP_C0/playlist.m3u8
仁寿,https://play.scrstv.com.cn/TV/xwzh.m3u8?auth_key=1724660870-0-0-a245e661caf0188f84e8e486754a80ce 
会东,http://exfile.schdxww.com/nmip-media/channellive/channel100055/playlist.m3u8
雷波,https://lbplay.lbxww.gov.cn/Leiboshijie/Leiboshijie.m3u8?auth_key=1702544056-0-0-48584d0e0ebae2ea300c95882210f3ba
富顺,http://pili-live-rtmp.145.i2863.com/i2863-145/live_145_906964.m3u8
荣县,https://play.rongxianwang.net/ydrx/rongxianlive.m3u8?auth_key=1715846517-0-0-69728c58ca3d40f9331a8cf77d985e93 
朝天,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8
剑阁,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8
罗江,https://pull.luojiangrongmei.com/ljds/ljtv.m3u8
什邡,http://live.sfrmt.com:85/live/zhpd.m3u8
中江,https://bl.zjtvrm.cn/live/zjrmzxzb.m3u8?timestamp=20250617174454&encrypt=7759375eb83dccfe26811155bff1c4be
阆中,https://p2hs.vzan.com/slowlive/798833473879633259/live.m3u8
南部,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
仪陇,https://live.yilongnews.com/live/ylzhpd.m3u8?auth_key=1741134122-0-0-fbf8d764c05b0a2547234f0f9f64e4b6 
营山,https://m3u8channel.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8
汶川,http://live.iwcmt.cn:90/live/zhxw.m3u8
大竹,https://lmt.dazhutv.cn/live1/live1.m3u8
渠县,http://183.222.248.153:81/hls/cfp2p8m3.m3u8
宣汉,http://livexuanhan.chinamcache.com/live/push1.m3u8
威远综合,https://wy-live-pull.thecover.cn/rmtlive/fmzb1710746907096.m3u8
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8
珙县综合,http://m3u8.chuanqigongxian.cn/nmip-media/channellive/channel100449/playlist.m3u8
筠连综合,https://play.dameijunlian.cn/live/10004131.m3u8?auth_key=1783733887-0-0-a1440d3435267d785dcbbe1629a42558
南溪,https://p2hs.vzan.com/slowlive/371673471833525863/live.m3u8 
叙州,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
泸州新闻,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
广安新闻,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广安文旅,http://live1.gatv.com.cn:85/live/GGPD.m3u8
雅安新闻,https://play.yunxya.com/channellive/xinwen.m3u8
雅安文化,https://play.yunxya.com/channellive/whsh.m3u8
雅安雨城,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8 
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8
广元文化,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8 
宜宾新闻,https://aliplay.yibinrm.cn/live/10883325.m3u8?auth_key=1787043633-0-0-39d8f5805194371260add0dc047df1bb
宜宾公共,https://aliplay.yibinrm.cn/live/10883758.m3u8?auth_key=1787043729-0-0-9c09fecc544553a8659368cda33a1335
自贡综合,http://110.189.153.160:1001/zhpd.flv
自贡文化,http://110.189.153.160:1002/ggpd.flv
德阳文旅,https://zb.scdytv.cn/live/wlkj.m3u8
德阳新闻,https://zb.scdytv.cn/live/xwpd.m3u8
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
崇州,https://livesec.mudu.tv/watch/x6h90s.m3u8?auth_key=1718591057-413387-0-d86b69d055411656b69ef6be0fc89497
成都高新,https://livepgc.chinamcache.com/pgc/d849e3b837e34409b46124c267a8a1cf.m3u8?auth_key=1719565624-0-0-c80453df5f2edc88776ce766e497b52b
定南,https://play-sh13.quklive.com/live/1762136155495343.m3u8?auth_key=2077496271-c46d3a24f8c647e9bce8ab5282c718b0-0-860d2c359f24e71c3d33cbb07fbbf120
甘孜,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8
万荣综合,http://60.222.246.220:19433/hls1.m3u8
垫江综合,http://125.62.24.185:80/1.m3u8
汶川,http://live.iwcmt.cn:90/live/zhxw.m3u8
自贡综合,http://110.189.153.160:1001/zhpd.flv
自贡文化生活,http://110.189.153.160:1002/ggpd.flv
甘孜,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
璧山综合,http://222.179.42.129:8181/hls1.m3u8
荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
黑水,http://live.schstv.com:90/live/xwzh.m3u8
峨眉山,https://stream1.freetv.fun/1cf7575c3f1da0d65a80772246f246826b620f4fc0a04498bcab9ef71172c462.m3u8
四川文化,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.1.101:5140
四川文化,http://uo202.1985001.xyz:66/rtp/239.93.1.101:5140
四川文化,http://xdnas.teop.cn:8189/rtp/239.93.1.101:5140
四川经济,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.1.102:5140
四川经济,http://uo202.1985001.xyz:66/rtp/239.93.1.102:5140
四川经济,http://xdnas.teop.cn:8189/rtp/239.93.1.102:5140
四川新闻,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.47:5140
四川新闻,http://uo202.1985001.xyz:66/rtp/239.93.0.47:5140
四川新闻,http://xdnas.teop.cn:8189/rtp/239.93.0.47:5140
四川影视,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.166:5140
四川影视,http://uo202.1985001.xyz:66/rtp/239.93.0.166:5140
四川影视,http://xdnas.teop.cn:8189/rtp/239.93.0.166:5140
四川科教,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.42.44:5140
四川科教,http://uo202.1985001.xyz:66/rtp/239.93.42.44:5140
四川科教,http://xdnas.teop.cn:8189/rtp/239.93.42.44:5140
四川乡村,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.52:5140
四川乡村,http://uo202.1985001.xyz:66/rtp/239.93.0.52:5140
四川乡村,http://xdnas.teop.cn:8189/rtp/239.93.0.52:5140
妇女儿童,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.219:5140
妇女儿童,http://uo202.1985001.xyz:66/rtp/239.93.0.219:5140
妇女儿童,http://xdnas.teop.cn:8189/rtp/239.93.0.219:5140
成都新闻,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.16:5140
成都新闻,http://uo202.1985001.xyz:66/rtp/239.93.0.16:5140
成都新闻,http://xdnas.teop.cn:8189/rtp/239.93.0.16:5140
成都经济,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.17:1239
成都经济,http://uo202.1985001.xyz:66/rtp/239.93.0.17:1239
成都经济,http://xdnas.teop.cn:8189/rtp/239.93.0.17:1239
成都都市,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.18:1238
成都都市,http://uo202.1985001.xyz:66/rtp/239.93.0.18:1238
成都都市,http://xdnas.teop.cn:8189/rtp/239.93.0.18:1238
成都影视,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.19:1250
成都影视,http://uo202.1985001.xyz:66/rtp/239.93.0.19:1250
成都影视,http://xdnas.teop.cn:8189/rtp/239.93.0.19:1250
成都公共,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.1.231:5140
成都公共,http://uo202.1985001.xyz:66/rtp/239.93.1.231:5140
成都公共,http://xdnas.teop.cn:8189/rtp/239.93.1.231:5140
成都少儿,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.21:1251
成都少儿,http://uo202.1985001.xyz:66/rtp/239.93.0.21:1251
成都少儿,http://xdnas.teop.cn:8189/rtp/239.93.0.21:1251
峨眉电影,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.252:5140
峨眉电影,http://uo202.1985001.xyz:66/rtp/239.93.0.252:5140
峨眉电影,http://xdnas.teop.cn:8189/rtp/239.93.0.252:5140
